"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Coord. facteur 5";"Coord. facteur 6";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"Corr. facteur 5";"Corr. facteur 6";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"COR -facteur 5";"COR -facteur 6";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"CTR -facteur 5";"CTR -facteur 6";"mass";"chi.distance";"inertie"
"jaboatão";-0,727867082503104;-2,55286461703248;-4,45555629626979;0,982304519582785;5,16642853423505;0,972303618256018;-0,0977014497488811;-0,342670495880863;-0,598068411180632;0,131854534935239;0,69348864642;0,130512115993775;0,00986360880561612;0,0994958630033987;0,267238033710814;0,0123304023497808;0,305562948366229;0,0102409755603668;0,000563546952230167;0,0069323665066444;0,0211168832137319;0,00102640375406102;0,0283927069453868;0,00100561038833501;0,00106371662589086;3,4388043228035;0,012578848176292
"civil";0,0854859581178017;-1,1757762541112;0,597688098977738;0,449691210845749;0,420816419104181;-1,08732378970192;0,0469974825066153;-0,646404686230893;0,328590058467964;0,247226038994359;0,231351589556868;-0,597776312164903;0,00052696151225178;0,0817441106590888;0,0186252135783626;0,010008555701386;0,00785168449888628;0,0496035722944061;7,77348051836884e-06;0,00147053483643417;0,000379992621699417;0,000215107100427525;0,000188369810219834;0,00125760347160063;0,00106371662589086;1,74734491312684;0,00324775475527098
"questão";0,547732971777085;0,0762609535751176;0,388668069656926;-0,772466546022455;-0,638797560239602;0,854619968599908;0,369952035600029;0,0515084839979217;0,262515771281398;-0,521742502020191;-0,431459250992748;0,577230901441227;0,0777895540365016;0,00123653310680713;0,0283206980765435;0,106193064616788;0,0650576193653639;0,110188286233237;0,000574428821475548;1,113532546786e-05;0,000289238552353488;0,00114250421923514;0,000781312819213405;0,00139844221180031;0,00191468992660355;0,92147073879899;0,00162577915161468
"tribuna";-1,69052710033284;0,707256473128412;-0,215377097831495;0,0224938172427421;0,181578079759662;-0,218067965724168;-0,905500933190939;0,378829417343869;-0,115362932091404;0,0120484152548156;0,0972590860193966;-0,116804247872399;0,72173475470276;0,103586934350565;0,00847022800725232;8,77026974844273e-05;0,00511974511483088;0,00698751789865121;0,0164158729237131;0,00287325101736307;0,000266451855185314;2,9063374070943e-06;0,000189385421620799;0,000273151413089476;0,00574406977981066;0,933698438506177;0,00500763852778631
"anderson";0,971943618046872;-1,37458679782661;-0,388417344298255;-0,112023206807295;0,347178785796364;1,42816245665182;0,427967155287203;-0,605259390193178;-0,171028301248147;-0,049326166922942;0,152870099226445;0,628849876178505;0,0551506820828045;0,0904546408662781;0,00636837586058485;0,000502849504679633;0,00432676452889857;0,0692834988798476;0,00100486586178284;0,00200988071988003;0,00016048083539167;1,33487914725987e-05;0,000128213072340216;0,00216960749131983;0,00106371662589086;1,94195397720553;0,00401147244929728
"gostar";0,742614945119077;0,695269994344279;0,0828940252421964;2,36364211327636;-1,02537036952664;-0,234635741737886;0,267013842009843;0,249990541725847;0,0298052877942427;0,849868651244268;-0,368681082504283;-0,0843653784320437;0,0651015169195084;0,0467938184302428;0,000586506610105093;0,452668692052824;0,0763156174200538;0,00378144613736374;0,00105590737377468;0,000925561809449941;1,3156637546577e-05;0,0106969974166326;0,00201307510952637;0,000105411207681734;0,00191468992660355;1,36565637347993;0,00357092989550838
"seguir";0,511768414612921;-1,42489325192049;-0,16260553523742;0,395210345678042;-0,00637238922253934;-0,122517872406398;0,324325870547097;-0,903005600131322;-0,103048918740992;0,25045887114428;-0,00403840999767091;-0,0776439391161672;0,0285451168205018;0,181454315242103;0,00208361863758922;0,0116840863913749;2,72130747244951e-06;0,00095189622559922;0,000390032628734806;0,00302356035646841;3,93753687116128e-05;0,000232600472570301;6,04725903254439e-08;2,23538779731799e-05;0,00148920327624721;1,4212840129698;0,00300826246541109
"minha_casa_minha_vida";1,72533749170082;1,50288646551655;0,985436842461911;-1,43120654632665;-0,164417479246535;2,33601063260451;0,465477282948657;0,405462416433863;0,265860138177658;-0,386123954140551;-0,0443580469775216;0,630230252014064;0,243023023797976;0,151206138095155;0,0573217718923077;0,114777618933761;0,00135701119264091;0,259211804607549;0,00981602736605921;0,00744800548614166;0,00320217624560369;0,00675448542981553;8,9142254221394e-05;0,017994395909465;0,00329752154026167;1,64219094966195;0,0088927267917988
"devido";0,917215616530711;-1,41050947836139;-0,621601320409983;-0,648162663776115;-3,48087287157095;-2,09366102173473;0,204395681655702;-0,314323089484653;-0,138519911036675;-0,144438937910145;-0,775690438015741;-0,466559077256089;0,0408808230220198;0,0792768784196174;0,01357573405283;0,0140119330360036;0,362027225454996;0,123935387638858;0,000894888296147019;0,00211630357254261;0,000411007554021311;0,000446883138722847;0,0128884969131354;0,00466271298152464;0,00106371662589086;2,12855526227085;0,00481943144829373
"cumprir";1,20147793575988;-0,268182775005097;-0,214386746471806;-0,611650637397137;-1,69190933023115;-0,346683674128416;0,541761902215959;-0,12092707323537;-0,0966697499151319;-0,275801163671226;-0,762903745330324;-0,156324141436889;0,14217795135771;0,00580871658364692;0,00327309970522251;0,0252906970970518;0,173357638059182;0,00688768501863855;0,0016890800480051;8,41550908311646e-05;5,37792200500407e-05;0,000437749337784445;0,00334944463343851;0,000140632408145831;0,00117008828847995;1,49510942219788;0,00261555941153
"inclusive";0,466621507571238;0,0806374899557764;0,11781857110644;-0,523126867007854;0,667885981223896;1,60258912045446;0,248493307691562;0,0429424625267554;0,0627427711039727;-0,278584513177974;0,355674125479124;0,853438311245102;0,0577413326706696;0,00141399890648074;0,00266162897818772;0,0498109277764582;0,072736116822695;0,396284898575712;0,000671666132168238;2,00584766306425e-05;4,28204717827184e-05;0,000844185709028629;0,00137603221290786;0,0079226108691598;0,0030847782150835;0,911160020456048;0,00256102168954861
"liberar";-0,230131962890868;-0,0399354618808403;1,1103377457715;-0,0907164995560086;-1,55505694276115;-0,845811225570659;-0,109348453434127;-0,0189755518485638;0,527583016998052;-0,0431044380050384;-0,738893761461421;-0,40189180264905;0,00116240406697642;2,87037364910964e-05;0,0195648336759878;0,000123973564193392;0,0326350278828531;0,00913599748106443;6,19687186239806e-05;1,86610491139204e-06;0,00144254324077589;9,6292220198541e-06;0,00282950995080589;0,000837077217563529;0,00117008828847995;3,16717226886067;0,0117371324313414
"tarde";0,256202054401429;0,443471960832961;-0,0232123468615075;0,260675485173745;1,04488534806492;-0,937365256821962;0,168889243169991;0,29233818599611;-0,0153016559636824;0,171838143557519;0,688791883602914;-0,617914283194843;0,0138465648211912;0,0340194222194572;8,21821778159338e-05;0,00983853625887485;0,141612719731788;0,107845089854933;9,77505475495347e-05;0,000292877706694015;8,02402154607504e-07;0,000101193907029884;0,00162589038064147;0,00130849385658511;0,00148920327624721;1,02160942547998;0,00155426033988017
"continuar";0,485378527539786;-0,472389415407074;0,00448610462534752;0,158088301201031;0,622565191922263;0,598222684776842;0,437790997598966;-0,426075365291686;0,00404627750885259;0,142588992229064;0,561527593368246;0,539571676732893;0,111178871113696;0,0863533579162933;6,86693049511274e-06;0,00809494472516041;0,112465409419577;0,0982636155685578;0,000726750040942883;0,000688373687253534;6,20815771276852e-08;7,70945025340077e-05;0,00119562122408286;0,0011039507538418;0,0030847782150835;0,683034648222282;0,0014391611094024
"mostrar";0,177041683893687;-0,311994867966006;0,740512696528202;-0,373252381179643;-0,637500486100651;0,0201984057130321;0,160077794651142;-0,282099951311259;0,669557794324798;-0,337487854348494;-0,576416071399908;0,0182630224187927;0,0166403215709274;0,0423763284249731;0,210493352448679;0,0507655513771644;0,132666065575746;0,000126023250887146;5,33454021247309e-05;0,000165668839718541;0,000933277827838688;0,000237110673428399;0,000691682790815559;6,94352674563555e-07;0,00170194660142538;0,643973474659063;0,000705800380494784
"apoio";1,02400492943196;1,58431136711509;0,0517537362909584;0,300855413064283;-0,796457885442569;2,17403428423547;0,341096457885837;0,527734759842416;0,0172391905779166;0,10021506028192;-0,265300445116417;0,724171703046828;0,136594192562164;0,268118629516985;0,000252275033849896;0,00809276785207478;0,0508091501982868;0,358233966837692;0,00145001800250105;0,00347096613164676;3,70384425709636e-06;0,000125165592427512;0,000877192545759753;0,00653585000504267;0,00138283161365812;1,30004754183177;0,00233715636031239
"menos";0,446597127730617;0,649083463320662;-0,555890366877549;-0,526108600533223;0,223278578917874;0,676522780268375;0,341112758238415;0,495772670158788;-0,424591392442055;-0,401843954466921;0,170541114532582;0,516730935465542;0,0336406758858636;0,0582708998626432;0,037685464543515;0,0320432786602145;0,00517029279512856;0,0449162567705451;0,000275804374903105;0,000582599877739866;0,00042731446652849;0,000382754321265328;6,89387522015325e-05;0,000632898621304827;0,00138283161365812;1,14250175013274;0,00180502427802712
"zona";1,07431830071518;-0,897867825055874;0,195602808268289;-0,280010637721873;-1,84921699303063;-1,43921415638793;0,390520928810755;-0,326380158242387;0,0711027544742308;-0,101785489688897;-0,672201094601302;-0,523162687199919;0,107953061031468;0,0618317595291429;0,00258750918555846;0,00503351488296554;0,196667647374379;0,112726416748372;0,00122769898016333;0,000857532848920929;4,06982859296255e-05;8,34017202823209e-05;0,00363748908340947;0,00220331601738903;0,00106371662589086;1,53422409125379;0,00250382253184077
"ver";0,127803038440999;-0,405409741558379;0,161601617730517;0,00745324589668694;0,115204633163911;0,0184064231392373;0,272185038091895;-0,863410348415421;0,344166641217991;0,0158733473244811;0,2453539277985;0,0392005780488678;0,0140372477571745;0,115825915382511;0,0162275789416712;3,27675362549223e-05;0,00701338460417416;0,00016941203326001;7,29722262163138e-05;0,000734283210202973;0,000116672000833001;2,48179632448908e-07;5,92945979259776e-05;1,51361018368124e-06;0,00446760982874162;0,506143310359614;0,00114451697969526
"vez";-0,1560399397369;-0,131151904716733;0,651642396319101;-0,371471444581448;-0,684736824531418;-0,343870481846684;-0,142964136740455;-0,120161664195133;0,597036199900629;-0,340342956347336;-0,627357387977671;-0,315054893449885;0,0146965110562812;0,00851353010458016;0,185320762014482;0,0571671905200673;0,174011609704487;0,041527743802538;9,84194858140223e-05;6,95278417414555e-05;0,00171643834505468;0,000557776757504337;0,00189520813924434;0,000477968568753098;0,00404212317838528;0,603951349280126;0,00147439366315252
"preciso";0,136065788584066;-0,330460573284538;-1,20931483669959;-0,587985011212391;0,0174318757794598;0,0752209815711321;0,0976430251043529;-0,237143887445927;-0,86782401504233;-0,421947616724562;0,0125093978586553;0,0539798010091733;0,00660956503485282;0,0319692223198501;0,37749957907079;0,0847150919998149;6,67039261173944e-05;0,00117532731954215;3,54483755785626e-05;0,000209092163484717;0,00280012368223718;0,000661958804530139;5,81817389365953e-07;1,08336910151519e-05;0,00191468992660355;0,785300380196659;0,00118078293463103
"quase";1,67729233527475;1,06258182992108;0,69697572005863;-0,429749530706318;0,763928958711655;0,742497639636761;0,69961677649287;0,44321437532087;0,290716112097026;-0,179253177904034;0,318643032179513;0,309703797168515;0,289619940718642;0,0953132941841357;0,0361583787234817;0,0130495350990783;0,0369406931337163;0,0330222708084175;0,00299256417186621;0,00120102132249594;0,000516727108128121;0,000196452142476652;0,000620771677436733;0,000586429895613405;0,00106371662589086;1,46240558515139;0,00227489638919474
"minuto";-2,32439799075097;-0,131701628569276;-1,17201234575334;-0,446010629634936;0,907788768501046;0,164083710805901;-0,82994559745777;-0,0470251597377156;-0,418476736942056;-0,159251797651611;0,324133515360526;0,0585874510044187;0,704202904120344;0,00185385982692289;0,129450555163439;0,0177959234782573;0,0660441868040891;0,00204180193816035;0,0304595020772873;9,77876720873717e-05;0,0077440150777265;0,00112148181391444;0,0046459167913501;0,00015178636315788;0,00563769811722157;1,29967537455587;0,00952295204755117
"polícia_federal";1,20507068910874;-0,0371327853456349;0,464200909516644;-0,423945393141281;0,356260341497998;1,18295563571759;0,655948471886269;-0,0202122531271295;0,252675531815366;-0,230763502346836;0,193920928217188;0,643910725380019;0,248109891529556;0,000193175417805452;0,0266191216962139;0,0210761924280787;0,013333438122433;0,139111102302202;0,00185366922550665;1,76003882249761e-06;0,000275054761488454;0,000229417759428634;0,000162010123507206;0,00178625767821638;0,00127645995106904;1,1351775368434;0,00164488208508096
"dia";0,508410922874845;-0,351888105189608;-0,0750160785556938;-0,0521620744667424;0,405621574808001;-0,405499237647289;0,59932882150215;-0,414815405993605;-0,0884310228825753;-0,0614900923852808;0,478157902333992;-0,47801368791401;0,225649920294893;0,088640538663848;0,00355203200515928;0,00163030338817772;0,0883152475902624;0,0835201696582854;0,00131976598148342;0,000632231831884773;2,87326643984632e-05;1,38923876830498e-05;0,000840058012295147;0,000839551358702432;0,00510583980427614;0,502192919331046;0,00128768119932554
"bahia";-0,305525764764752;-0,391944504432627;1,86336305700985;0,779711249160941;0,244919879160311;-0,220137258607667;-0,145069903936338;-0,186103295249739;0,884763024444366;0,370222904444586;0,116292985533458;-0,104525688639099;0,0102430980233906;0,0138230087122095;0,275482062747075;0,0457885120797359;0,00404736041486693;0,00309405907269333;0,000178728632361617;0,000294135613444196;0,00664803679184381;0,00116403503640315;0,000114854105918756;9,27866638965407e-05;0,00191468992660355;1,41646380113099;0,00384157585346882
"situação";0,297566272050684;-0,0863524312061095;-1,13379395757482;-0,395090800393458;-0,385825856458965;-0,560656557569397;0,210369833356995;-0,0610484059151248;-0,801556050934285;-0,279316554483355;-0,272766535564445;-0,396366247335623;0,0296502783464251;0,00204752059607538;0,311237815213663;0,035876369086487;0,0306501201987051;0,0612436439609268;0,000141281277941934;1,18977912592371e-05;0,00205109361488115;0,000249064047264456;0,000237519824772302;0,000501546285840177;0,00159557493883629;0,810853921764143;0,0010490651246255
"inafiançável";0,116229825257437;-1,42092183809877;0,47538035803437;-0,189342777682663;-1,36870222310205;-0,685699289423036;0,0539705871207446;-0,659796103840148;0,220739874399348;-0,0879201259743107;-0,635548254595346;-0,318400145199141;0,00167017230095621;0,204684171199869;0,0202009265316325;0,00304212375336654;0,142407286117958;0,0338220050639603;1,58071582888115e-05;0,00236243033399061;0,000264424139224949;4,19484695315873e-05;0,0021919799522146;0,000550156224940732;0,00117008828847995;1,33447441345156;0,00208371891944748
"bom";-0,954065009402878;0,477853331486492;-0,543707682138574;-0,751774966365807;-0,114729083167119;-0,0788106681939407;-0,671487026159988;0,336321224799275;-0,382670626195664;-0,529111886015446;-0,0807482615028164;-0,0554682759494053;0,303000658817633;0,0623296439879857;0,0711510461615607;0,129126874205242;0,00269415662585847;0,00120299410703737;0,00242059366601137;0,000607232758251088;0,000786134569770506;0,00150294011289839;3,50036233495577e-05;1,65171828028279e-05;0,00265929156472716;0,813260139540472;0,0017588343116833
"aprovação";-0,172048567165278;0,139066502083772;-1,97444453821504;0,466473694256904;3,45712185468464;0,888113968760758;-0,041844486584292;0,0338228122247521;-0,480211020364962;0,11345257076455;0,840817749616278;0,216001060999431;0,000884161083489458;0,000473687703546349;0,0841941406285114;0,00446104775852815;0,219506208359046;0,0137079503068533;3,46354434740854e-05;2,26289130964764e-05;0,0045615087309179;0,00025460852906824;0,0139845342728986;0,000922902950386963;0,00117008828847995;2,71493019196646;0,00862454051906833
"semana";1,036689609722;1,09229153503711;-0,179691986806487;-0,481409170745923;-0,0201114437125212;-1,43374786072898;0,483995604131651;0,509954277953981;-0,0838921610638549;-0,224753793463959;-0,00938935845244139;-0,669368782631159;0,158601777895362;0,14437947872414;0,00344532897220499;0,0234742951228045;3,67016182031447e-05;0,176507014767956;0,00114320321976975;0,001269121154679;3,43465696441473e-05;0,000246521422910623;4,30241642593244e-07;0,00218661092239647;0,00106371662589086;1,22142843141847;0,00158694544524773
"ontem";1,36225656764202;0,914135129153478;0,0700913091635197;-0,241787590402265;0,962873842970992;1,04504467425513;0,623472785826852;0,418378144861533;0,0320791434040011;-0,110660492411791;0,440684707665647;0,478292364190372;0,188746585475025;0,0696947162271613;0,000361287005841201;0,00408115020882131;0,0579813360795901;0,0646303994371639;0,0027635784900727;0,00124444234453082;7,3161453764052e-06;8,70606684624472e-05;0,00138067913250592;0,00162638625642445;0,00148920327624721;1,47127096123023;0,00322358636092232
"tudo";0,151823585547101;0,963155285166578;-0,0278680374240885;-0,990613083168473;-0,776860559578151;-0,724589125008716;0,0867726119521501;0,550477710747344;-0,0159275806097875;-0,566170824847457;-0,44400360875611;-0,414128613433538;0,00848133377402119;0,279895596048176;0,000206614669414062;0,247826114720831;0,136540022976652;0,112402283673073;5,14900993187893e-05;0,00207222956815558;1,73483434818406e-06;0,00219206466242267;0,00134812880646629;0,00117281325408987;0,00223380491437081;0,773535894553976;0,00133661454988106
"garantia";-0,7197954616733;-0,639933630593295;2,15385788817156;0,814736219754562;0,988711195859625;0,732519194509781;-0,258647391841005;-0,229950275206689;0,773955595491933;0,29276288820721;0,355278111227051;0,263219468893265;0,0510382885445555;0,0330800027614654;0,330426370636451;0,0448812789366167;0,0592113491007903;0,0307554267396587;0,000551117441384405;0,000435607968901517;0,00493469184388774;0,000706089892330554;0,00103983600555065;0,000570773715908156;0,00106371662589086;1,49497647092333;0,00237735841784318
"audiência";0,649819262146614;-0,80685866538463;-0,101724128839799;0,329725503825485;-0,510505972782545;-1,22057984603175;0,378802968142064;-0,470346872004361;-0,0592986453016031;0,192208829126784;-0,297592252198656;-0,711519795525685;0,07468726480337;0,0944221972441145;0,00132334191208768;0,0131983535186707;0,028343351744932;0,153320288336876;0,000763589644587287;0,00117725299440554;1,87121128177505e-05;0,000196598386750398;0,000471277302435176;0,00269405996480813;0,00180831826401447;1,11568760444633;0,00225092012787555
"instituição";1,24902352916727;0,839421263993772;-1,20572088093889;0,553716206696779;-1,08067114555522;-1,31381007575604;0,474841835027223;0,319123158249402;-0,458379447837438;0,210506538533751;-0,410839233876188;-0,499471765488017;0,0789164290528441;0,0292283226278679;0,0531719350450389;0,0106452027645173;0,0363246513939172;0,0508039180260865;0,00265513843448733;0,00119923932933927;0,00247422672946631;0,000521819615034435;0,00198761855093822;0,00293772477848413;0,00170194660142538;2,0862205154681;0,0074074094911775
"palavra";-3,04229916383684;0,370882932658117;-0,453953928483572;-0,690204883776635;0,0524558801139059;-0,172063723665858;-0,956908284253442;0,116655506784933;-0,142784207417486;-0,217093301989767;0,0164991881256994;-0,054119990746638;0,913775078102224;0,0111359415677933;0,014710307319924;0,0322808387926574;0,000167036732861915;0,00170066961296784;0,0679326997082737;0,00100959858864577;0,00151251118751315;0,00349648036694492;2,01959084925209e-05;0,00021729697107983;0,00733964471864695;1,49332923814973;0,0163676441583222
"garantir";0,879061724731901;-0,603487391485185;-1,05066728701822;0,023247776927256;0,625361294344981;0,232832006195057;0,53630482352494;-0,36818028800958;-0,640999281500495;0,0141831848111937;0,381525289029391;0,142047963732559;0,0462808586539081;0,0178861488963215;0,0478030715241499;2,22166619974512e-05;0,0144016688161481;0,00188909531542637;0,000904185158469829;0,000426142681469793;0,00129166250697931;6,32384900824809e-07;0,000457594323275516;6,34313556214196e-05;0,00117008828847995;1,91730838549665;0,00430132814552211
"nada";1,18214935538385;-0,312805634207641;-0,097323406266887;0,191024508188142;-0,379622963910862;-0,916797495090353;0,743811233981023;-0,196818061708162;-0,0612361226446758;0,120193082632866;-0,238859687185961;-0,576851201608483;0,22854798806654;0,0131219872235188;0,00112003093897305;0,00409603977784873;0,0144919161295777;0,0799807336240536;0,00312169121020352;0,000218571924330702;2,11582548191874e-05;8,15123515901447e-05;0,000321921656132094;0,0018775524504928;0,00223380491437081;1,1602643630098;0,00300717809099897
"trazer";0,0899197403505685;0,410152896522828;0,180124438668368;-0,0679219204116253;1,15313663584013;0,755995535585735;0,0618356056347344;0,282052112922602;0,123867169892297;-0,0467082430193041;0,792983854032268;0,51987963508175;0,000556502124588662;0,00949436837247141;0,00161459920557021;0,000217936480744596;0,0562738250884673;0,0228876416100926;1,29011164313057e-05;0,000268416229963939;5,17681311651867e-05;7,36100511499281e-06;0,0021216744509893;0,000911917747833574;0,00159557493883629;1,78852467269189;0,00510395783133866
"construir";1,3171768760659;-0,310438134448415;0,291517788258554;0,0330888963824236;-0,17502525373676;-0,0918749243879217;0,94168681962024;-0,221940959357491;0,208414271367902;0,0236561832850983;-0,125130479846314;-0,0656839691933549;0,152085773387114;0,00692736863017783;0,00538633339213259;6,58746380224786e-05;0,00165116313841636;0,000430526837217933;0,001845500396599;0,000102512323497301;9,03974267324315e-05;1,16463680864457e-06;3,25857243331744e-05;8,97883388074282e-06;0,00106371662589086;1,58479505449115;0,00267160447265142
"perder";1,00757870973422;0,751728716582098;0,109525285882096;-1,23547643577758;-0,286559632619684;1,07479774529075;0,482763338119777;0,360177384726;0,0524770840333763;-0,591956462102737;-0,137299928509155;0,514970138121556;0,204802524539627;0,0934797187131805;0,00174972117428483;0,211348688130847;0,0101858088648258;0,13559281560654;0,00107990092150801;0,000601102077794031;1,27601193995904e-05;0,00162365921004327;8,73486044539181e-05;0,00122879501466022;0,00106371662589086;1,04468325643257;0,00116090108102388
"amazona";-0,401790718283072;-0,0437974674026966;1,51488630445538;1,02859643299984;0,497327304831885;-2,20294352654898;-0,136877937201999;-0,0149204715787619;0,516075914683837;0,350411673430347;0,169424360748072;-0,750476185649674;0,0101903522841351;9,92899216431258e-05;0,10473990893864;0,0458387438692428;0,00959979952871675;0,178238685383712;0,000309099464245472;3,6727929705377e-06;0,00439398460564585;0,00202576228014465;0,000473568776339138;0,009291913973083;0,00191468992660355;1,8675773826396;0,00667814222344918
"colocar";0,931627612696896;-1,14914169286821;-1,84137765398721;-0,27809424319002;0,703735375204966;0,588935804628308;0,365455077723523;-0,45078061336845;-0,72232811102304;-0,109089674752415;0,276058440880496;0,23102533385797;0,101161106282472;0,126210010603661;0,285744130268075;0,0061868009721215;0,0354924344207061;0,0235218039845651;0,0016618168447301;0,00252839903682419;0,00649208488063631;0,000148075241540021;0,000948237699145596;0,000664101358953034;0,00191468992660355;1,37438647256524;0,00361673089750727
"primeiro";0,0857329492634098;0,0390558261688002;-0,386717783193936;-0,589170345344772;0,222718230720149;0,467481887783151;0,0974684623098352;0,0444019639312449;-0,439653458788315;-0,669818641405566;0,253204907368384;0,531472918538326;0,00446895079336943;0,000760500452471704;0,065744745295181;0,144858867559838;0,0185442698477514;0,0773117435050553;1,32913898542539e-05;2,7583319307912e-06;0,00027043516064816;0,000627706502411714;8,96987527940569e-05;0,000395188635452619;0,00180831826401447;0,601753025331839;0,000654804165453925
"justiça";1,03101963310344;-0,194399699851705;-0,345605682658882;0,149884939447639;0,300970976882756;1,13174466224644;0,637680681295432;-0,120235278810278;-0,213755451498155;0,0927031137275205;0,186149100780015;0,699978627081458;0,338542382780944;0,0098693404307692;0,0275044928017133;0,00491075708097126;0,0177384868078366;0,237346007082616;0,00508829558270547;0,000180896282162481;0,000571742150289866;0,000107536142782152;0,000433598425875887;0,00613105724109653;0,00478672481650888;0,83144536548347;0,00330906954688622
"esperar";1,04228433025193;-1,38418003210778;-1,12754890567148;0,25683005214189;0,271139344853731;-0,220153510988674;0,493446142679442;-0,655308995629244;-0,53381274383309;0,121590428710507;0,128364842455576;-0,104226742781828;0,124225082100731;0,179655206904033;0,105116372708934;0,00517704377474301;0,00516904267419282;0,00322473440691042;0,00219559364713175;0,00387226176624105;0,00256951006902862;0,00013331260908211;0,000148581463910914;9,79559408161011e-05;0,00202106158919264;1,38756989007432;0,00389125133464272
"forma";-0,279143027806845;-0,686818173201292;0,222770167188494;0,0828762389206469;0,630805134784255;0,53302956547304;-0,245946178388121;-0,605138900561236;0,19627741272766;0,0730202520258475;0,555787165549929;0,469639473448315;0,0460502343422187;0,228601778420908;0,0212058190713684;0,00278606743736645;0,144596197467339;0,0976982346669941;0,00019892563762963;0,0012042613416604;0,00012669260050426;1,75346562560548e-05;0,00101584542428299;0,000725336924161373;0,00255291990213807;0,610357334008799;0,000951054760587159
"passar";-0,0731690148683913;0,239953710793079;0,893232734527303;0,648127028993865;0,112373782039689;0,695923364772264;-0,0548763865612707;0,179964054647684;0,669919977975219;0,486091953647991;0,0842797612302678;0,521938960787632;0,00215379532975148;0,0189942753756634;0,232082284785548;0,115990805386418;0,0031236917337174;0,113364922343257;1,76539566898348e-05;0,000189863980749328;0,00263097609392244;0,00138518540762524;4,16406630770139e-05;0,00159702044662424;0,00329752154026167;0,739772694484281;0,0018046136394682
"desde";-0,672881909956581;-0,222946737751127;1,04545216080606;-0,15672080477711;-0,200800979399184;0,332874472109501;-0,505607162092161;-0,167523402998494;0,785558494450201;-0,117760873299844;-0,150882958565343;0,250123706234087;0,172554854770249;0,015533506188236;0,301176111342481;0,00642474752110169;0,00944863969340355;0,0245706306100082;0,000866914282038369;9,51701374034313e-05;0,00209269907133421;4,70274855546993e-05;7,72022763427387e-05;0,000212158010347752;0,00191468992660355;0,760061205654719;0,00110610303735172
"precisar";0,721951466713919;-0,416559012523028;-0,968945614041547;0,0458081458294715;-0,167413167746625;-0,138693108534978;0,556508886640428;-0,321100244223324;-0,746901792913818;0,0353107395856615;-0,129048724030835;-0,10691016082676;0,142397287310821;0,0388737604367631;0,185458707013881;0,000393481590788612;0,00470818040789844;0,00305774537880708;0,00377008260607869;0,00125512774621454;0,0067909989364944;1,5178200537679e-05;0,00020272816444817;0,000139137637288211;0,00723327305605787;0,897698397341536;0,00582902287587386
"resolução";0,443230779108402;-1,07857935208859;-0,680411182003335;0,908351867213895;0,988860955107504;-1,31649282458799;0,191467100413184;-0,465925361784103;-0,29392443451005;0,392390389765351;0,427168754315998;-0,568699367732709;0,0124471657912652;0,0604411375422545;0,0212088075554318;0,0358816297217016;0,0380951131412581;0,0638930306573827;0,00029255923089954;0,0017324399385731;0,000689440620394901;0,00122874626160978;0,00145621144979319;0,00258101765776866;0,00148920327624721;1,864094731497;0,00517475676544285
"emprego";1,12106601788665;0,524334452146253;1,01105698852251;-0,390063932312234;-0,204088174658364;0,366653963353816;0,660343597375095;0,308849695587656;0,595544774616203;-0,229760082064481;-0,120214436335941;0,215970864596643;0,222033141265344;0,0398281367482974;0,130577819702278;0,0184493172126557;0,00452459037374339;0,0138189179665006;0,00147055410925034;0,000321688415570963;0,0011961066455103;0,000178028782491194;4,8736497541667e-05;0,000157300969819559;0,00117008828847995;1,11633769962819;0,00145817556171926
"ministro";0,0989324054197698;-0,951306081717174;-0,305334069357495;0,15950788411427;-0,217862181151483;0,0463049888097282;0,0950635854583843;-0,914104601143455;-0,293393769943879;0,1532702182712;-0,209342530267695;0,0444942002793301;0,00197663015835838;0,149867202420671;0,0136132408161937;0,00352667850289181;0,00589386430103515;0,000251947290210251;3,5398267060187e-05;0,0032729955193927;0,000337175023184115;9,20172336152311e-05;0,000171659782915304;7,75461840386637e-06;0,00361663652802893;1,04411699473874;0,00394278589042407
"registrar";-0,552943104223909;0,876420338489638;0,507325857031823;1,06194170553655;0,430956689893753;0,145977673313176;-0,338649986231369;0,536763607856155;0,310711704669479;0,65038616308133;0,263939410734991;0,0894040212816831;0,0927153563680193;0,191000035422565;0,0564322660710047;0,234717470197279;0,0346294975748987;0,00375984116259978;0,000617931651278235;0,00155240289167616;0,000520179872252782;0,00227919195119663;0,000375358972739009;4,30677737488181e-05;0,00202106158919264;0,852075180349677;0,00146735561603986
"comissão";0,0251025291446648;0,585856705672922;-0,190580066379103;0,519884529365401;2,13044394113326;-0,220011146524398;0,0109685451622883;0,255989972076922;-0,0832739224428058;0,227163442641848;0,930897060187661;-0,0961338271117027;3,06999852013481e-05;0,0137120942685544;0,00127944278392666;0,00903795711342898;0,135966395939994;0,00137213998134792;1,80977536170473e-06;0,000985763019754501;0,000104314494833391;0,000776253371405602;0,0130355672194881;0,000139020574839322;0,00287203488990533;2,12579656868624;0,0129787574075983
