"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Coord. facteur 4";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"Corr. facteur 4";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"COR -facteur 4";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"CTR -facteur 4";"mass";"chi.distance";"inertie"
"custódia";0,32024263961113;1,47203513796333;0,408956242312978;0,912368735225135;0,177118832544647;0,814148751138705;0,226184284167395;0,504610146323863;0,0439030030647834;0,738097334676161;0,0434609973332297;0,174538664925829;6,00933717479809e-05;0,00126971021176533;9,79990672253317e-05;0,000487763218689976;0,000585960389077698;1,14800520175017;0,000772246538875811
"cuidado";0,322921273400496;-0,860549130082584;-0,257632104324646;-1,79910744344145;0,158554318664419;-0,422529552050545;-0,126497342021234;-0,883361606669879;0,0449634756013091;0,254073441365062;0,0173730717565513;0,68359001127708;7,33234375820446e-05;0,000520715906681747;4,66712536121497e-05;0,00227595518086003;0,000703152466893238;1,14387490543288;0,000920039704169054
"criticar";0,300621162330993;-0,6418108271223;-0,442031636692669;1,71977484606752;0,157237938316078;-0,33569496725761;-0,231201764656577;0,899517016921696;0,0455194329481615;0,16508712005771;0,0597412824536658;0,729652164540463;4,23640376145494e-05;0,000193095576145042;9,15935627972342e-05;0,00138644112090311;0,000468768311262159;1,05835883874917;0,000525078369416844
"contrato";0,308343237593301;-1,2503668779038;-1,15570204298245;-0,268033209128331;0,176096058415128;-0,714089533762078;-0,66002606724897;-0,153074839650326;0,0435122521017404;0,569323349932826;0,371060357094819;0,0161040408706186;6,68526090492339e-05;0,00109932075192235;0,000939163632125033;5,05157397367619e-05;0,000703152466893238;1,11030030790609;0,000866822998056744
"construção";0,310189987346715;-0,0328678512173715;-1,12186969320052;0,530489088355378;0,242416696925378;-0,0256865671110268;-0,876752817628419;0,414582732518454;0,0963220676556177;0,000860506668346873;0,764830447753241;0,1379869779228;5,63798360776721e-05;6,33010455670498e-07;0,000737484828619373;0,00016490019504519;0,000585960389077698;0,750717759338102;0,000330233888541908
"comunidade";0,302200325448959;-1,32965689108484;-0,294788741808041;0,933621991206493;0,180025902750453;-0,792099352673724;-0,1756106956067;0,556174588974795;0,0461758010466287;0,711287422229719;0,0266720539089734;0,21586472281468;4,28102832304964e-05;0,000828776490336064;4,07361548326582e-05;0,000408601909042248;0,000468768311262159;1,05632977545027;0,000523066960976358
"compreender";0,310371479894456;-0,476118074784332;0,912227867780931;0,905570584414399;0,220837204125002;-0,338770123158563;0,649073335971973;0,644336509488325;0,0813938784044955;0,152404866765795;0,426820126705087;0,339381128124625;5,64458312034892e-05;0,000132830435448458;0,000487612611482564;0,000480521553589966;0,000585960389077698;0,817142405208191;0,000391258473215415
"começar";0,321463469819776;-0,899530904864706;-0,347439098190427;-1,64600002001014;0,166168728230828;-0,464979447118811;-0,179595874816932;-0,85083922644879;0,0481213802159555;0,299811554140734;0,0341226135613921;0,617944452081921;6,05524214394527e-05;0,000474133275991279;7,07335796035259e-05;0,00158755189609363;0,000585960389077698;1,10071378013331;0,00070993251246652
"cometer";0,317657396340611;1,43227108312589;-0,748441753940073;0,821402072761975;0,172599795180052;0,778227418714868;-0,406667355844408;0,446310494112244;0,0419799195842249;0,679071454866693;0,141465247817081;0,137483377732006;7,09524585373699e-05;0,00144244729091195;0,000393881443132;0,000474417929312788;0,000703152466893238;1,16452813043064;0,000953563178177165
"citar";0,286476183882509;-1,83509349963564;-2,50280695096916;2,02857814234135;0,0770364282714991;-0,493475746710427;-0,673030845156819;0,54550578144989;0,00956552113983538;0,312312489890313;0,443196564814646;0,234925424155208;4,8088951090991e-05;0,00197326154482888;0,0036704808589122;0,00241130275377071;0,000585960389077698;2,20011822219842;0,00283635309483743
"cidadão";0,325295961588619;-0,729072266716803;0,880133505943787;-1,60332040033016;0,163002179642103;-0,365329984458083;0,441025087259805;-0,803405977258858;0,0468618165016516;0,187302813617532;0,208242311210627;0,557593058670189;6,20048415714661e-05;0,000311465117834043;0,00045390541912862;0,00150629105010832;0,000585960389077698;1,12870623804222;0,000746500510837582
"casa";0,29583054761994;-0,854884124807179;-1,97649739186044;1,66642532146754;0,108008665831689;-0,312120889826899;-0,721625430612797;0,608417139906347;0,0198873977789696;0,132144106571967;0,538883029690868;0,309085465958198;4,1024592947434e-05;0,00034258847619704;0,00183126306810318;0,00130175710865027;0,000468768311262159;1,57567211891134;0,00116383106823604
"buscar";0,310635449111811;-1,01912915644466;1,46419449802418;0,604202957228193;0,162726816354124;-0,533872240132551;0,767020344484053;0,316512567843155;0,0401539867043361;0,34389547612367;0,541544653317953;0,0744058838540439;6,78502629168379e-05;0,000730311194784204;0,00150746433473171;0,000256693692855943;0,000703152466893238;1,16439006904654;0,000953337090983854
"breve";0,306990940160012;-1,11658359339996;1,23967701335973;0,986971515806474;0,156418189539842;-0,568922275225708;0,631640901007752;0,502882259487445;0,0377536958554026;0,397403976502453;0,373710708354325;0,191131619287822;4,41783369695667e-05;0,000584441073971628;0,000720402717662015;0,000456633199584356;0,000468768311262159;1,18674561468405;0,00066019695486784
"brasília";0,309733917489618;-0,929940300108764;3,06111386891897;1,44087277385139;0,08793279640143;-0,264008061298904;0,869043677162891;0,409060697292492;0,0128100819343285;0,0918810359324474;0,759527384965979;0,135781497167248;6,74570019759513e-05;0,000608078491808072;0,00658883261583596;0,00145982492705464;0,000703152466893238;2,05553381115647;0,00297097333796376
"bloco";-4,41222852386194;0,449496394307473;-0,0606934458741727;0,0560229114320542;-0,994678292859617;0,101332989376753;-0,0136825309032381;0,0126296209733684;0,991618953549237;0,00818884436243623;0,000113899680135814;7,83024081871967e-05;0,0114073365444632;0,000118391543709961;2,15849898750799e-06;1,8390757092018e-06;0,000585960389077698;3,3281079258842;0,00649027444411886
"autazes";0,286476183882509;-1,83509349963564;-2,50280695096917;2,02857814234135;0,0770364282714991;-0,493475746710427;-0,673030845156819;0,54550578144989;0,00956552113983539;0,312312489890313;0,443196564814646;0,234925424155208;3,84711608727928e-05;0,0015786092358631;0,00293638468712977;0,00192904220301657;0,000468768311262159;2,20011822219842;0,00226908247586994
"atual";0,306237686769347;-0,333238792620416;-1,35202590282862;0,780170597353041;0,188423822231035;-0,205037230014365;-0,831882878472142;0,48002820128487;0,0589858786944465;0,0555754842659214;0,697928441826294;0,187510195213342;6,59427076980013e-05;7,80837404714255e-05;0,00128534445699254;0,000427985112603446;0,000703152466893238;0,947101276599174;0,000630728345108955
"atividade";0,321868497988519;-0,401985087440889;-0,355794034247732;-1,27500554020077;0,226610655551815;-0,283016526178597;-0,250495838661351;-0,897664242082485;0,0937338183750504;0,116332380635851;0,0695259251200471;0,720407875869053;7,28461244561479e-05;0,000113623820830793;8,90116452405552e-05;0,00114307216280979;0,000703152466893238;0,789663622840811;0,000438463825551206
"atingir";0,316410147842287;1,30157649981543;-0,818616361821237;0,869689115545151;0,176309081250217;0,725260420451857;-0,456146870235773;0,484605471666187;0,0449888201956427;0,605737642959764;0,18279938438458;0,166474152460018;5,86636479887367e-05;0,000992676306616535;0,000392671245658876;0,000443196506327028;0,000585960389077698;1,12049497867032;0,000735678540504749
"atacar";0,319276764448697;-0,958003567037889;-0,482149588989098;-1,41633888486317;0,176880085916063;-0,53073625178504;-0,267112017600297;-0,784655106592056;0,0521194271590544;0,373371038425481;0,0721503926169619;0,502359141798505;4,77851411305888e-05;0,000430221884194219;0,000108973737800237;0,000940356656170378;0,000468768311262159;1,05045949235658;0,000517269492596763
"argentino";0,305638642726724;-0,982800308896123;3,63505606970191;2,24197624074128;0,0695722968913083;-0,223714103247495;0,827445109170881;0,510339383961914;0,0082340423523827;0,0677436370001725;0,707015427392928;0,217006893254521;4,37899823873591e-05;0,000452781646392272;0,00619413225354586;0,00235624397705304;0,000468768311262159;2,52995925701402;0,00300044244329118
"anápolis";0,311781554871065;-0,903510295715086;2,7741427685275;1,04032104040645;0,100150012394785;-0,290224248038346;0,891106059073395;0,334170394186236;0,0163416577139865;0,109195025262304;0,785349512991012;0,0891138040327007;4,55679071641013e-05;0,000382670036077891;0,0036075790930146;0,000507332880399563;0,000468768311262159;1,83195236501004;0,00157320964147
"ambiental";0,293765201786106;-1,64018462572503;-2,05377198164026;1,26304102518479;0,10023281939095;-0,559631734318933;-0,700747926760325;0,430950167654254;0,0154971052851605;0,384394111745621;0,459795190334093;0,140313592635128;6,0680647214648e-05;0,0018916247086357;0,00296588258706474;0,00112171988606576;0,000703152466893238;1,77250255989891;0,00220914003856664
"agricultor";0,330210291304093;-0,665640256171973;0,191402865004257;-2,56464456059802;0,123352393067999;-0,248654632164673;0,0714998958545591;-0,9580411399936;0,0294269274855837;0,0951446203392503;0,00600165006050573;0,869426802114661;7,66709268602839e-05;0,000311550650863722;2,57600305157656e-05;0,00462491624671627;0,000703152466893238;1,44587236756773;0,00146997321220854
"advogado";-2,63512993743965;0,604525203679799;-0,0888597416986184;-0,271600011528365;-0,96928112191101;0,222362798631313;-0,0326853218517358;-0,0999027638618241;0,954408338965339;0,039966889360344;0,000658795067227105;0,00496597660708682;0,00488262729674723;0,000256967576620721;5,55212963418154e-06;5,18691430415149e-05;0,000703152466893238;2,02603402919211;0,00288631001109415
"acolhimento";0,305638642726723;-0,982800308896123;3,63505606970191;2,24197624074128;0,0695722968913082;-0,223714103247495;0,827445109170881;0,510339383961914;0,00823404235238267;0,0677436370001724;0,707015427392927;0,217006893254521;5,47374779841986e-05;0,00056597705799034;0,00774266531693231;0,0029453049713163;0,000585960389077698;2,52995925701402;0,00375055305411398
"acesso";0,313526704672945;-0,138329918709805;-0,902990933499721;0,0146334801964793;0,324581819980984;-0,143207503869525;-0,934830865292347;0,0151494643487662;0,161517339413348;0,0250174873477947;0,813292835547482;0,000172337691381644;3,45595902530444e-05;6,72746973289393e-06;0,000286672668223144;7,5286092579662e-08;0,000351576233446619;0,585971879409855;0,000120718285524124
"visitar";0,30180615095788;-1,15325894704403;2,40748346556769;2,19929662106129;0,0869286501748344;-0,332170975476835;0,693422871985266;0,633459212133863;0,0129444081076512;0,150390726579159;0,499991636890442;0,33667322842275;5,3373346276814e-05;0,00077933094980493;0,00339621272529112;0,00283423510337022;0,000585960389077698;1,99250216226798;0,00232630075392158
"visita";0,306720480673354;-1,0898269364992;1,71875282462816;1,23797246079343;0,127706148178265;-0,453760374708886;0,715619975627028;0,515442249476209;0,0262565131292503;0,263759398386753;0,500481973105455;0,209502115378544;5,51256611183015e-05;0,000695958485596637;0,00173099219041796;0,000898028720076732;0,000585960389077698;1,42179199145731;0,00118451451246463
"vaga";0,296057413304616;-1,40894690426588;0,566124559366372;2,13527719154132;0,112279274774229;-0,534340737631182;0,214701784522229;0,809800274318865;0,0214045681062574;0,385731593877164;0,0475103981996473;0,545353439816932;4,10875387191469e-05;0,000930566684186291;0,000150238845291348;0,00213730630948861;0,000468768311262159;1,51996825902718;0,0010829970741592
"tribunal";0,325156969326604;1,53546714850816;-0,279774398626552;-0,0489554250427232;0,203858896092712;0,962669317928987;-0,175406051351534;-0,0306928648265714;0,052072790379878;0,923947178537462;0,0234018800393312;0,000578151043330753;6,1951866109025e-05;0,00138149499832871;4,5865295984325e-05;1,40433238082368e-06;0,000585960389077698;1,0702850394597;0,00067122352378487
"transferência";0,330210291304093;-0,665640256171973;0,191402865004257;-2,56464456059802;0,123352393067999;-0,248654632164673;0,0714998958545592;-0,9580411399936;0,0294269274855837;0,0951446203392503;0,00600165006050574;0,869426802114661;3,8335463430142e-05;0,000155775325431861;1,28800152578828e-05;0,00231245812335814;0,000351576233446619;1,44587236756773;0,000734986606104268
"tetê";0,322019741778303;-0,77136027374669;1,33928726657014;-0,962437626818251;0,174162203150832;-0,417184996040526;0,724344475620059;-0,520527892346814;0,0489218164182905;0,223353871238262;0,51368294733428;0,214041365009169;3,64573001622987e-05;0,000209186688824998;0,000630618908612535;0,000325660208197192;0,000351576233446619;1,09356102585059;0,000420441480344331
"sujeito";0,321505970105502;0,921758286793297;0,52675055822068;0,283446451336312;0,280814002599468;0,805094331090383;0,460081449115591;0,247571553636301;0,104707152682728;0,684815744452161;0,170615453871337;0,0398616489937769;6,05684336185867e-05;0,000497854411855217;0,000162584173553146;4,7077165577844e-05;0,000585960389077698;0,746298691172005;0,000326357515788731
"soltura";0,323893638832232;2,08574399967819;-0,397568714534255;0,5799668588461;0,145584400315456;0,937504640410654;-0,178700029733021;0,260684734817168;0,0274116723735482;0,904469798480347;0,0250706266087722;0,0430479025373363;4,91771190793316e-05;0,00203929592508782;7,40939330957083e-05;0,000157675639217069;0,000468768311262159;1,46942175572114;0,00101216467652014
"silvana";0,305638642726724;-0,982800308896123;3,63505606970191;2,24197624074128;0,0695722968913083;-0,223714103247495;0,827445109170881;0,510339383961914;0,0082340423523827;0,0677436370001725;0,707015427392928;0,217006893254521;4,37899823873591e-05;0,000452781646392272;0,00619413225354586;0,00235624397705304;0,000468768311262159;2,52995925701402;0,00300044244329118
"significativo";0,291266798593563;-1,62202020195076;-0,968341195801397;2,08192766694134;0,103056372850198;-0,573905160182874;-0,342619659372743;0,736630178679734;0,0174186617673785;0,429820087563761;0,116869107787857;0,435892142881005;3,97685915682377e-05;0,00123330577078935;0,000439556859948942;0,00203184006111604;0,000468768311262159;1,65765978805583;0,00128809842865923
"senador";0,325472801950197;1,39789793571565;-0,250325819649627;-0,206185996014929;0,221188732168553;0,950000338735816;-0,170119439613966;-0,140122365912562;0,0616009736896037;0,904170779143609;0,0221197164574785;0,0121085307093109;4,96578201379642e-05;0,000916028894259033;2,93744361810653e-05;1,99285901571163e-05;0,000468768311262159;0,984992054821233;0,000454803397661294
"secretário";0,316345303897442;-0,136374218571506;1,76598657246846;0,62481869493266;0,166089036350522;-0,0715998064979654;0,927186224722137;0,328045125553056;0,0455041172821556;0,00672874127287905;0,860820885082351;0,0869462563626179;4,69116846586032e-05;8,71811906292698e-06;0,0014619517516179;0,000183006399408111;0,000468768311262159;1,11390424207173;0,000581639592408477
"salarial";0,321463469819776;-0,899530904864706;-0,347439098190427;-1,64600002001014;0,166168728230828;-0,464979447118811;-0,179595874816932;-0,85083922644879;0,0481213802159555;0,299811554140734;0,0341226135613921;0,617944452081921;6,05524214394527e-05;0,000474133275991279;7,07335796035259e-05;0,00158755189609363;0,000585960389077698;1,10071378013331;0,00070993251246652
"rua";0,311634810388828;-1,02639492595437;1,03002218368863;0,276648300525575;0,206020338859201;-0,67854496159991;0,680942924993701;0,182890918212853;0,0600642811643877;0,518435483716898;0,398315864199755;0,0231843709189612;5,69062785925705e-05;0,000617301385224931;0,000621672154512305;4,48460577661368e-05;0,000585960389077698;0,955101736433074;0,000534524391736478
"rio";0,306720480673354;-1,0898269364992;1,71875282462816;1,23797246079343;0,127706148178265;-0,453760374708886;0,715619975627028;0,515442249476209;0,0262565131292503;0,263759398386753;0,500481973105455;0,209502115378544;5,51256611183015e-05;0,000695958485596637;0,00173099219041796;0,000898028720076732;0,000585960389077698;1,42179199145731;0,00118451451246463
"rezar";0,325472801950197;1,39789793571565;-0,250325819649627;-0,206185996014929;0,221188732168553;0,950000338735816;-0,170119439613966;-0,140122365912562;0,0616009736896037;0,904170779143609;0,0221197164574785;0,0121085307093109;4,96578201379642e-05;0,000916028894259033;2,93744361810653e-05;1,99285901571163e-05;0,000468768311262159;0,984992054821233;0,000454803397661294
"retomada";0,297409710737905;-1,54273018876972;-1,82925449697581;0,880272466606512;0,115858588854257;-0,600984218740712;-0,712602302557936;0,342917941499777;0,0201350837301715;0,4310865527897;0,462382622642286;0,0863957408378457;4,14637459468906e-05;0,0011156762851712;0,00156857940452653;0,000363239008773239;0,000468768311262159;1,57430994065936;0,00116181965979556
"responder";0,314539275094801;1,10553462484974;-0,923878273642983;0,942119679719914;0,179743116802334;0,631756524343421;-0,527949205708887;0,53837323680051;0,0488737704217947;0,480410121059957;0,255956215486808;0,214759893031446;4,63775720507034e-05;0,000572931820809397;0,000400117691086154;0,000416073826750523;0,000468768311262159;1,06868268376682;0,000535372168561143
"relatório";0,32024263961113;1,47203513796333;0,408956242312978;0,912368735225135;0,177118832544647;0,814148751138705;0,226184284167395;0,504610146323863;0,0439030030647834;0,738097334676161;0,0434609973332297;0,174538664925829;6,00933717479809e-05;0,00126971021176533;9,79990672253317e-05;0,000487763218689976;0,000585960389077698;1,14800520175017;0,000772246538875811
"regra";0,322769300599874;0,371481435623263;0,644544874128383;-0,345475832552511;0,366176156037803;0,421439225735288;0,731224946001859;-0,391936321493171;0,198579760808283;0,20929851179244;0,480692060777007;0,111429666622268;6,10453658793696e-05;8,0861629563296e-05;0,000243430267646298;6,99364531101901e-05;0,000585960389077698;0,544047153841684;0,000173436836753332
"regimental";-3,2281979831884;0,858558295650153;-0,144912263039193;0,187008898285565;-0,9639910097379;0,256379095288698;-0,0432730952370475;0,0558438167755195;0,944155344072569;0,0531378622439745;0,00115489765595725;0,00155189602749494;0,00610644686432769;0,000431924497263387;1,23049126796791e-05;2,04923989440882e-05;0,000585960389077698;2,4954578982199;0,00364895706187045
"rato";0,305638642726724;-0,982800308896123;3,63505606970191;2,24197624074128;0,0695722968913083;-0,223714103247495;0,827445109170881;0,510339383961914;0,0082340423523827;0,0677436370001725;0,707015427392928;0,217006893254521;4,37899823873591e-05;0,000452781646392272;0,00619413225354586;0,00235624397705304;0,000468768311262159;2,52995925701402;0,00300044244329118
"qualidade";0,313133852304354;-1,03729358021893;0,378763712185314;-0,21468368452835;0,268157174240974;-0,888302919926561;0,324360352664505;-0,183847801108416;0,0921676591950548;0,8047542241856;0,0818587926932779;0,0212193239260693;4,59640499045894e-05;0,000504384376685057;6,72504158764325e-05;2,16051022630578e-05;0,000468768311262159;0,774733891692177;0,00028136064827681
"providência";0,327051965068162;0,71005187175311;-0,103082924764999;-0,992338850875958;0,258033750686173;0,560208673909075;-0,0813291970383655;-0,782924253611393;0,107295973246673;0,402412460317189;0,0064704346111931;0,483821131824944;5,0140859184318e-05;0,000236340635452992;4,98117397309569e-06;0,000461613216902762;0,000468768311262159;0,749957865396868;0,000263652548867046
"proagro";0,330210291304093;-0,665640256171973;0,191402865004257;-2,56464456059802;0,123352393067999;-0,248654632164673;0,071499895854559;-0,9580411399936;0,0294269274855837;0,0951446203392503;0,00600165006050571;0,869426802114661;5,11139512401892e-05;0,000207700433909148;1,7173353677177e-05;0,00308327749781085;0,000468768311262159;1,44587236756773;0,000979982141472357
"preservação";0,326420299820976;0,985190297338127;-0,16198008271885;-0,677877708931546;0,261102330541823;0,788049893965712;-0,129567239299898;-0,542231747601024;0,0951477648607771;0,689645478026701;0,0142225541269779;0,200984202985544;6,24342037590625e-05;0,000568733107915848;1,53741633643534e-05;0,00026925945638479;0,000585960389077698;0,79485823336902;0,000370209545971241
"preservar";0,328104740480139;0,251487829111416;-0,00492099484191363;-1,51644075411664;0,208746259709533;0,160001174053917;-0,00313082726508657;-0,964787448757126;0,0838206669194682;0,0391833365661524;1,14456908617484e-05;0,876984550823516;3,78481380729659e-05;2,22358355295345e-05;8,51383695094593e-09;0,000808482090968893;0,000351576233446619;0,851233608709555;0,000254751666446745
"prejudicar";0,327683630315348;0,434913446168093;-0,0441857668111476;-1,30679999282037;0,231348722779427;0,307054307820499;-0,031195701497054;-0,922617065052077;0,0980158261520239;0,137383238835139;0,00108183641288014;0,763519098599955;6,29184117992769e-05;0,000110834235121181;1,14401850972056e-06;0,00100065992103323;0,000585960389077698;0,786173602060246;0,000362163912209295
"prefeitura";0,286476183882509;-1,83509349963564;-2,50280695096916;2,02857814234135;0,0770364282714991;-0,493475746710427;-0,673030845156819;0,54550578144989;0,00956552113983538;0,312312489890313;0,443196564814646;0,234925424155208;4,8088951090991e-05;0,00197326154482888;0,0036704808589122;0,00241130275377071;0,000585960389077698;2,20011822219842;0,00283635309483743
"prazo";-3,22693465269402;0,30828144448012;-0,0271179471314907;-0,441913385603257;-0,986310648870283;0,0942260393423238;-0,00828858434085765;-0,135070562316757;0,983777033783744;0,00714418147072396;4,21735391632745e-05;0,00903661120636559;0,00610166837733359;5,56881805992905e-05;4,30905341981908e-07;0,000114430704544318;0,000585960389077698;2,44373238354316;0,00349925463633983
"porto";0,301624658410139;-0,710008723477065;0,373385904586246;1,82421512500227;0,149652016938423;-0,352273047145027;0,185256583504284;0,905090035493563;0,0412288410578146;0,18177584789483;0,038352472719712;0,738642838327644;5,33091729526739e-05;0,00029538989066772;8,16928593365109e-05;0,00194993602618484;0,000585960389077698;1,11577876716468;0,000729498568648505
"pior";0,311453317841087;-0,583144702387405;-1,00407537729281;-0,0984331955334447;0,258210439667518;-0,483456240045782;-0,832428905966544;-0,081606061777572;0,0985488528940198;0,274890472798711;0,621739378648759;0,00482129565851524;5,68400147628157e-05;0,00019926036793771;0,00059074614044633;5,67742528004533e-06;0,000585960389077698;0,745210538733007;0,00032540650828474
"pessoal";0,323893638832232;2,08574399967819;-0,397568714534255;0,5799668588461;0,145584400315456;0,937504640410654;-0,178700029733021;0,260684734817168;0,0274116723735482;0,904469798480347;0,0250706266087722;0,0430479025373363;4,91771190793316e-05;0,00203929592508782;7,40939330957083e-05;0,000157675639217069;0,000468768311262159;1,46942175572114;0,00101216467652014
"persistir";0,317697601330732;-0,270157503075347;-0,629392483873727;-0,630186030002144;0,323041929894366;-0,274702109186057;-0,63998016289684;-0,640787058106973;0,169922979398146;0,0977686636141828;0,40483442707088;0,327473929916795;4,73136134495725e-05;3,42130910431999e-05;0,000185695487522203;0,000186164037224828;0,000468768311262159;0,578894857736477;0,000157093287853621
"pernambuco";-4,11464172557559;-0,136084194319399;0,0654947447191997;-0,697383446715597;-0,985294138849966;-0,0325867883513641;0,015683403902748;-0,166995784422456;0,985130294988658;0,000857405697082557;0,000151513950196403;0,0138607853640606;0,00793637713809805;8,68107720312192e-06;2,01081054064603e-06;0,000227982501700657;0,000468768311262159;3,11384507846862;0,00454519215877336
"pequeno";0,32894696080972;-0,11536340500194;0,0736085490965548;-1,93572227670919;0,16712778655499;-0,0586125814324633;0,0373982293429597;-0,983480676323162;0,0552816783617178;0,00541012082259307;0,0016803357551562;0,937627865060532;6,34044902296682e-05;7,79837994470972e-06;3,17486142042653e-06;0,00219560572632615;0,000585960389077698;1,05086537194678;0,00064708662249903
"penal";0,325156969326604;1,53546714850816;-0,279774398626552;-0,0489554250427232;0,203858896092712;0,962669317928987;-0,175406051351534;-0,0306928648265714;0,052072790379878;0,923947178537462;0,0234018800393312;0,000578151043330753;6,1951866109025e-05;0,00138149499832871;4,5865295984325e-05;1,40433238082368e-06;0,000585960389077698;1,0702850394597;0,00067122352378487
"pena";0,319914190954349;0,145767811536699;1,14296340672397;0,0857661796631207;0,266844095211843;0,121586603159068;0,953358884198497;0,0715385539594509;0,111747805524851;0,0184602096542199;0,865858123281938;0,00393386153899279;3,59821011041753e-05;7,47038141809397e-06;0,000459287008945294;2,58613766811439e-06;0,000351576233446619;0,718829375646684;0,000181664949475894
"pcc";0,286476183882509;-1,83509349963564;-2,50280695096916;2,02857814234135;0,0770364282714991;-0,493475746710427;-0,673030845156819;0,54550578144989;0,00956552113983538;0,312312489890313;0,443196564814646;0,234925424155208;4,8088951090991e-05;0,00197326154482888;0,0036704808589122;0,00241130275377071;0,000585960389077698;2,20011822219842;0,00283635309483743
"participação";0,30270649635677;-0,817035351080137;-1,5429173404875;0,820211345054429;0,155030003998922;-0,418441610172538;-0,790199365869781;0,420068183650349;0,0382212653313747;0,221556574623274;0,60277743781663;0,137444722228725;5,36922670435904e-05;0,000391155962096943;0,00139493373935135;0,00039420288911051;0,000585960389077698;1,16300350686193;0,000792556637157588
"orientação";-5,59625906453548;0,0404344929647929;0,0235253712908473;-0,0749630754214575;-0,999875369346993;0,00722437133829982;0,00420324345910415;-0,013393542339634;0,999859869144272;4,15325778750592e-05;1,07257230638611e-05;8,78725547847983e-05;0,0183511751537534;9,5801489588649e-07;3,24295730910713e-07;3,29278253641341e-06;0,000585960389077698;4,20378073035262;0,0103549586481214
"oposição";0,313133852304354;-1,03729358021893;0,378763712185314;-0,21468368452835;0,268157174240974;-0,888302919926561;0,324360352664505;-0,183847801108416;0,0921676591950548;0,8047542241856;0,0818587926932779;0,0212193239260693;4,59640499045894e-05;0,000504384376685057;6,72504158764325e-05;2,16051022630578e-05;0,000468768311262159;0,774733891692177;0,00028136064827681
"opinião";0,317673478336659;0,751299648645394;-0,700822045913534;0,240766831656328;0,288259997550866;0,681736593222853;-0,635932726573213;0,218474159904628;0,115125394099782;0,512362048846471;0,340122070273743;0,0323904867800082;5,91330357661502e-05;0,000330746022532927;0,00028779534749703;3,39673428019609e-05;0,000585960389077698;0,703245896130929;0,000289789517417669
"mídia";0,313526704672945;-0,138329918709805;-0,902990933499721;0,0146334801964793;0,324581819980984;-0,143207503869525;-0,934830865292347;0,0151494643487662;0,161517339413348;0,0250174873477947;0,813292835547482;0,000172337691381644;3,45595902530444e-05;6,72746973289393e-06;0,000286672668223144;7,5286092579662e-08;0,000351576233446619;0,585971879409855;0,000120718285524124
"musk";0,30270649635677;-0,817035351080137;-1,5429173404875;0,820211345054429;0,155030003998922;-0,418441610172538;-0,790199365869781;0,420068183650349;0,0382212653313747;0,221556574623274;0,60277743781663;0,137444722228725;5,36922670435904e-05;0,000391155962096943;0,00139493373935135;0,00039420288911051;0,000585960389077698;1,16300350686193;0,000792556637157588
"monetário";0,330210291304093;-0,665640256171973;0,191402865004257;-2,56464456059802;0,123352393067999;-0,248654632164673;0,0714998958545592;-0,9580411399936;0,0294269274855837;0,0951446203392503;0,00600165006050574;0,869426802114661;3,8335463430142e-05;0,000155775325431861;1,28800152578828e-05;0,00231245812335814;0,000351576233446619;1,44587236756773;0,000734986606104268
"micareta";0,330210291304093;-0,665640256171973;0,191402865004257;-2,56464456059802;0,123352393067999;-0,248654632164673;0,0714998958545592;-0,9580411399936;0,0294269274855837;0,0951446203392503;0,00600165006050574;0,869426802114661;3,8335463430142e-05;0,000155775325431861;1,28800152578828e-05;0,00231245812335814;0,000351576233446619;1,44587236756773;0,000734986606104268
"memória";0,314022479115558;0,137590786930531;0,105702910933698;0,573168708035363;0,46439778784716;0,203478608469858;0,156320649861983;0,847640846682463;0,350470870888989;0,0535365683671724;0,0241054052641781;0,571887155479663;5,77816227527721e-05;1,10929477605548e-05;6,54699717558733e-06;0,000192501094498375;0,000585960389077698;0,398425005331882;9,301680819976e-05
"melles";0,311723641428559;0,0400477939619825;2,29084780828985;1,68797311344289;0,108885095992778;0,0139886980335074;0,80019334551387;0,589609160370912;0,0207645761459827;0,000272698126097379;0,680747656973153;0,29821506875477;3,41632351900203e-05;5,63867034297926e-07;0,00184506633566615;0,00100172971933883;0,000351576233446619;1,62487523161319;0,000928238433719686
"medo";0,323893638832232;2,08574399967819;-0,397568714534255;0,5799668588461;0,145584400315456;0,937504640410654;-0,178700029733021;0,260684734817168;0,0274116723735482;0,904469798480347;0,0250706266087722;0,0430479025373363;4,91771190793316e-05;0,00203929592508782;7,40939330957083e-05;0,000157675639217069;0,000468768311262159;1,46942175572114;0,00101216467652014
"matar";0,323893638832232;2,08574399967819;-0,397568714534255;0,5799668588461;0,145584400315456;0,937504640410654;-0,178700029733021;0,260684734817168;0,0274116723735482;0,904469798480347;0,0250706266087722;0,0430479025373363;4,91771190793316e-05;0,00203929592508782;7,40939330957083e-05;0,000157675639217069;0,000468768311262159;1,46942175572114;0,00101216467652014
"ler";0,32024263961113;1,47203513796333;0,408956242312978;0,912368735225135;0,177118832544647;0,814148751138705;0,226184284167395;0,504610146323863;0,0439030030647834;0,738097334676161;0,0434609973332297;0,174538664925829;6,00933717479809e-05;0,00126971021176533;9,79990672253317e-05;0,000487763218689976;0,000585960389077698;1,14800520175017;0,000772246538875811
