"";"X";"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9"
"596";596;5;5;5;5;5;5;5;5;5
"597";597;0;0;0;0;0;0;0;3;3
"598";598;0;0;0;0;0;0;4;4;4
"599";599;0;0;0;0;0;0;0;0;1
"600";600;5;5;5;5;5;5;5;5;5
"601";601;5;5;5;5;5;5;5;5;5
"602";602;0;0;0;0;0;0;4;4;4
"603";603;0;0;0;0;0;0;4;4;4
"604";604;0;0;0;0;0;0;0;3;3
"605";605;0;0;0;0;0;0;4;4;4
"606";606;0;0;0;0;0;0;4;4;4
"607";607;0;0;0;0;0;0;4;4;4
"608";608;5;5;5;5;5;5;5;5;5
"609";609;0;0;0;0;0;0;0;2;2
"610";610;0;0;0;0;0;0;0;2;2
"611";611;0;0;0;0;0;0;0;2;2
"612";612;0;0;0;0;0;0;0;3;3
"613";613;0;0;0;0;0;0;0;3;3
"614";614;0;0;0;0;0;0;0;3;3
"615";615;0;0;0;0;0;0;0;3;3
"616";616;0;0;0;0;0;0;0;3;3
"617";617;0;0;0;0;0;0;0;0;0
"618";618;5;5;5;5;5;5;5;5;5
"619";619;5;5;5;5;5;5;5;5;5
"620";620;0;0;0;0;0;0;4;4;4
"621";621;0;0;0;0;0;0;4;4;4
"622";622;0;0;0;0;0;0;4;4;4
"623";623;0;0;0;0;0;0;4;4;4
"624";624;0;0;0;0;0;0;0;0;0
"625";625;5;5;5;5;5;5;5;5;5
"626";626;0;0;0;0;0;0;4;4;4
"627";627;0;0;0;0;0;0;4;4;4
"628";628;0;0;0;0;0;0;4;4;4
"629";629;0;0;0;0;0;0;4;4;4
"630";630;0;0;0;0;0;0;0;0;0
"631";631;0;0;0;0;0;0;4;4;4
"632";632;5;5;5;5;5;5;5;5;5
"633";633;0;0;0;0;0;0;0;0;1
"634";634;0;0;0;0;0;0;0;3;3
"635";635;0;0;0;0;0;0;4;4;4
"636";636;0;0;0;0;0;0;0;0;1
"637";637;0;0;0;0;0;0;0;2;2
"638";638;0;0;0;0;0;0;0;0;1
"639";639;0;0;0;0;0;0;4;4;4
"640";640;5;5;5;5;5;5;5;5;5
"641";641;5;5;5;5;5;5;5;5;5
"642";642;0;0;0;0;0;0;4;4;4
"643";643;0;0;0;0;0;0;4;4;4
"644";644;0;0;0;0;0;0;4;4;4
"645";645;0;0;0;0;0;0;4;4;4
"646";646;0;0;0;0;0;0;0;0;0
"647";647;0;0;0;0;0;0;4;4;4
"648";648;5;5;5;5;5;5;5;5;5
"649";649;5;5;5;5;5;5;5;5;5
"650";650;5;5;5;5;5;5;5;5;5
"651";651;0;0;0;0;0;0;4;4;4
"652";652;0;0;0;0;0;0;0;0;1
"653";653;0;0;0;0;0;0;0;0;1
"654";654;0;0;0;0;0;0;0;0;1
"655";655;0;0;0;0;0;0;0;0;1
"656";656;0;0;0;0;0;0;0;0;1
"657";657;0;0;0;0;0;0;0;0;1
"658";658;0;0;0;0;0;0;0;0;1
"659";659;0;0;0;0;0;0;0;3;3
"660";660;0;0;0;0;0;0;0;0;1
"661";661;5;5;5;5;5;5;5;5;5
"662";662;0;0;0;0;0;0;4;4;4
"663";663;0;0;0;0;0;0;4;4;4
"664";664;0;0;0;0;0;0;0;3;3
"665";665;0;0;0;0;0;0;0;3;3
"666";666;0;0;0;0;0;0;4;4;4
"667";667;5;5;5;5;5;5;5;5;5
"668";668;0;0;0;0;0;0;4;4;4
"669";669;0;0;0;0;0;0;4;4;4
"670";670;0;0;0;0;0;0;4;4;4
"671";671;0;0;0;0;0;0;4;4;4
"672";672;0;0;0;0;0;0;4;4;4
"673";673;0;0;0;0;0;0;4;4;4
"674";674;0;0;0;0;0;0;0;0;0
"675";675;5;5;5;5;5;5;5;5;5
"676";676;5;5;5;5;5;5;5;5;5
"677";677;0;0;0;0;0;0;4;4;4
"678";678;0;0;0;0;0;0;4;4;4
"679";679;0;0;0;0;0;0;4;4;4
"680";680;0;0;0;0;0;0;4;4;4
"681";681;0;0;0;0;0;0;4;4;4
"682";682;5;5;5;5;5;5;5;5;5
"683";683;5;5;5;5;5;5;5;5;5
"684";684;0;0;0;0;0;0;4;4;4
"685";685;0;0;0;0;0;0;0;3;3
"686";686;0;0;0;0;0;0;0;3;3
"687";687;0;0;0;0;0;0;0;3;3
"688";688;0;0;0;0;0;0;0;0;1
"689";689;0;0;0;0;0;0;0;0;1
"690";690;0;0;0;0;0;0;4;4;4
"691";691;0;0;0;0;0;0;0;0;0
"692";692;0;0;0;0;0;0;4;4;4
"693";693;0;0;0;0;0;0;4;4;4
"694";694;5;5;5;5;5;5;5;5;5
"695";695;0;0;0;0;0;0;0;0;0
"696";696;0;0;0;0;0;0;0;3;3
"697";697;0;0;0;0;0;0;0;0;1
"698";698;0;0;0;0;0;0;0;0;1
"699";699;0;0;0;0;0;0;0;0;1
"700";700;0;0;0;0;0;0;0;0;1
"701";701;0;0;0;0;0;0;0;2;2
"702";702;0;0;0;0;0;0;0;0;1
"703";703;0;0;0;0;0;0;4;4;4
"704";704;5;5;5;5;5;5;5;5;5
"705";705;5;5;5;5;5;5;5;5;5
"706";706;0;0;0;0;0;0;0;0;1
"707";707;0;0;0;0;0;0;0;2;2
"708";708;5;5;5;5;5;5;5;5;5
"709";709;5;5;5;5;5;5;5;5;5
"710";710;0;0;0;0;0;0;0;0;1
"711";711;0;0;0;0;0;0;0;0;1
"712";712;0;0;0;0;0;0;0;0;1
"713";713;0;0;0;0;0;0;0;0;1
"714";714;0;0;0;0;0;0;0;0;1
"715";715;0;0;0;0;0;0;0;0;1
"716";716;0;0;0;0;0;0;0;0;1
"717";717;0;0;0;0;0;0;0;0;1
"718";718;0;0;0;0;0;0;0;0;1
"719";719;0;0;0;0;0;0;0;0;0
"720";720;0;0;0;0;0;0;0;0;0
"721";721;0;0;0;0;0;0;0;0;0
"722";722;5;5;5;5;5;5;5;5;5
"723";723;0;0;0;0;0;0;4;4;4
"724";724;0;0;0;0;0;0;0;2;2
"725";725;0;0;0;0;0;0;0;2;2
"726";726;0;0;0;0;0;0;0;2;2
"727";727;0;0;0;0;0;0;0;2;2
"728";728;0;0;0;0;0;0;0;3;3
"729";729;0;0;0;0;0;0;0;3;3
"730";730;0;0;0;0;0;0;0;0;1
"731";731;0;0;0;0;0;0;0;0;1
"732";732;0;0;0;0;0;0;0;0;1
"733";733;0;0;0;0;0;0;0;2;2
"734";734;0;0;0;0;0;0;0;0;0
"735";735;5;5;5;5;5;5;5;5;5
"736";736;0;0;0;0;0;0;0;0;0
"737";737;0;0;0;0;0;0;4;4;4
"738";738;0;0;0;0;0;0;4;4;4
"739";739;0;0;0;0;0;0;4;4;4
"740";740;0;0;0;0;0;0;0;0;0
"741";741;0;0;0;0;0;0;4;4;4
"742";742;0;0;0;0;0;0;4;4;4
"743";743;5;5;5;5;5;5;5;5;5
"744";744;0;0;0;0;0;0;4;4;4
"745";745;0;0;0;0;0;0;0;2;2
"746";746;5;5;5;5;5;5;5;5;5
"747";747;0;0;0;0;0;0;0;0;0
"748";748;0;0;0;0;0;0;0;2;2
"749";749;0;0;0;0;0;0;0;2;2
"750";750;0;0;0;0;0;0;0;2;2
"751";751;0;0;0;0;0;0;0;2;2
"752";752;0;0;0;0;0;0;0;2;2
"753";753;5;5;5;5;5;5;5;5;5
"754";754;5;5;5;5;5;5;5;5;5
"755";755;0;0;0;0;0;0;0;0;1
"756";756;0;0;0;0;0;0;4;4;4
"757";757;0;0;0;0;0;0;0;3;3
"758";758;5;5;5;5;5;5;5;5;5
"759";759;0;0;0;0;0;0;4;4;4
"760";760;0;0;0;0;0;0;4;4;4
"761";761;5;5;5;5;5;5;5;5;5
"762";762;0;0;0;0;0;0;0;0;1
"763";763;0;0;0;0;0;0;0;0;1
"764";764;0;0;0;0;0;0;0;0;1
"765";765;0;0;0;0;0;0;0;0;1
"766";766;5;5;5;5;5;5;5;5;5
"767";767;0;0;0;0;0;0;0;0;1
"768";768;0;0;0;0;0;0;0;0;1
"769";769;0;0;0;0;0;0;0;0;1
"770";770;0;0;0;0;0;0;0;0;1
"771";771;0;0;0;0;0;0;0;0;1
"772";772;0;0;0;0;0;0;0;0;1
"773";773;0;0;0;0;0;0;0;0;1
"774";774;0;0;0;0;0;0;0;0;1
"775";775;0;0;0;0;0;0;0;0;1
"776";776;0;0;0;0;0;0;0;0;1
"777";777;0;0;0;0;0;0;4;4;4
"778";778;0;0;0;0;0;0;0;0;1
"779";779;0;0;0;0;0;0;0;0;1
"780";780;0;0;0;0;0;0;0;0;1
"781";781;0;0;0;0;0;0;0;0;1
"782";782;0;0;0;0;0;0;0;0;1
"783";783;0;0;0;0;0;0;0;0;1
"784";784;0;0;0;0;0;0;0;0;1
"785";785;0;0;0;0;0;0;0;0;1
"786";786;0;0;0;0;0;0;0;0;1
"787";787;5;5;5;5;5;5;5;5;5
"788";788;5;5;5;5;5;5;5;5;5
"789";789;0;0;0;0;0;0;0;0;1
"790";790;0;0;0;0;0;0;0;0;1
"791";791;0;0;0;0;0;0;0;0;1
"792";792;0;0;0;0;0;0;0;0;1
"793";793;0;0;0;0;0;0;0;0;1
"794";794;0;0;0;0;0;0;0;0;1
"795";795;0;0;0;0;0;0;0;0;1
"796";796;0;0;0;0;0;0;0;0;1
"797";797;0;0;0;0;0;0;0;0;1
"798";798;0;0;0;0;0;0;0;0;1
"799";799;0;0;0;0;0;0;0;0;1
"800";800;0;0;0;0;0;0;0;0;1
"801";801;0;0;0;0;0;0;0;0;1
"802";802;0;0;0;0;0;0;0;0;1
"803";803;0;0;0;0;0;0;0;0;1
"804";804;0;0;0;0;0;0;0;0;1
"805";805;0;0;0;0;0;0;0;0;1
"806";806;0;0;0;0;0;0;0;0;1
"807";807;0;0;0;0;0;0;0;0;1
"808";808;0;0;0;0;0;0;0;0;1
"809";809;0;0;0;0;0;0;0;0;1
"810";810;0;0;0;0;0;0;0;0;1
"811";811;0;0;0;0;0;0;0;0;1
"812";812;0;0;0;0;0;0;0;0;1
"813";813;0;0;0;0;0;0;0;0;1
"814";814;0;0;0;0;0;0;0;0;1
"815";815;5;5;5;5;5;5;5;5;5
"816";816;0;0;0;0;0;0;0;3;3
"817";817;5;5;5;5;5;5;5;5;5
"818";818;0;0;0;0;0;0;0;0;1
"819";819;0;0;0;0;0;0;0;0;1
"820";820;0;0;0;0;0;0;0;0;1
"821";821;0;0;0;0;0;0;0;0;1
"822";822;5;5;5;5;5;5;5;5;5
"823";823;5;5;5;5;5;5;5;5;5
"824";824;5;5;5;5;5;5;5;5;5
"825";825;0;0;0;0;0;0;0;0;1
"826";826;0;0;0;0;0;0;0;0;1
"827";827;0;0;0;0;0;0;0;0;1
"828";828;0;0;0;0;0;0;0;0;1
"829";829;0;0;0;0;0;0;0;0;0
"830";830;0;0;0;0;0;0;0;0;1
"831";831;5;5;5;5;5;5;5;5;5
"832";832;0;0;0;0;0;0;0;0;1
"833";833;5;5;5;5;5;5;5;5;5
"834";834;0;0;0;0;0;0;0;0;1
"835";835;0;0;0;0;0;0;0;0;1
"836";836;0;0;0;0;0;0;0;0;1
"837";837;0;0;0;0;0;0;0;0;1
"838";838;0;0;0;0;0;0;0;0;1
"839";839;0;0;0;0;0;0;0;0;1
"840";840;5;5;5;5;5;5;5;5;5
"841";841;0;0;0;0;0;0;0;0;1
"842";842;0;0;0;0;0;0;0;0;1
"843";843;0;0;0;0;0;0;0;0;1
"844";844;5;5;5;5;5;5;5;5;5
"845";845;0;0;0;0;0;0;0;0;1
"846";846;0;0;0;0;0;0;0;0;1
"847";847;5;5;5;5;5;5;5;5;5
"848";848;0;0;0;0;0;0;0;0;1
"849";849;0;0;0;0;0;0;0;3;3
"850";850;0;0;0;0;0;0;0;0;1
"851";851;0;0;0;0;0;0;0;0;1
"852";852;0;0;0;0;0;0;0;0;1
"853";853;5;5;5;5;5;5;5;5;5
"854";854;5;5;5;5;5;5;5;5;5
"855";855;0;0;0;0;0;0;0;0;1
"856";856;0;0;0;0;0;0;0;0;1
"857";857;0;0;0;0;0;0;0;0;1
"858";858;5;5;5;5;5;5;5;5;5
"859";859;5;5;5;5;5;5;5;5;5
"860";860;5;5;5;5;5;5;5;5;5
"861";861;0;0;0;0;0;0;0;0;1
"862";862;5;5;5;5;5;5;5;5;5
"863";863;5;5;5;5;5;5;5;5;5
"864";864;0;0;0;0;0;0;0;0;1
"865";865;0;0;0;0;0;0;0;0;1
"866";866;0;0;0;0;0;0;0;0;1
"867";867;0;0;0;0;0;0;0;0;1
"868";868;0;0;0;0;0;0;0;0;1
"869";869;0;0;0;0;0;0;0;0;1
"870";870;0;0;0;0;0;0;0;0;1
"871";871;0;0;0;0;0;0;0;0;1
"872";872;0;0;0;0;0;0;0;0;1
"873";873;0;0;0;0;0;0;0;0;1
"874";874;0;0;0;0;0;0;0;0;1
"875";875;0;0;0;0;0;0;0;0;1
