apontar;3;1;0;0;0
antigo;0;1;3;0;0
ampliar;0;2;1;1;0
ambiente;0;0;3;1;0
alyce;2;0;1;0;0
aguardar;3;0;1;0;0
administrativo;1;0;3;0;0
abstenção;4;0;0;0;0
aberto;0;1;1;0;2
abençoar;0;0;0;3;0
virar;0;1;1;1;0
viação;0;0;2;1;0
via;1;1;1;0;0
vergonha;1;1;1;0;0
valorizar;1;0;1;1;0
utilizar;1;1;0;1;0
usado;1;1;1;0;0
técnica;1;0;2;0;0
tráfico;1;2;0;0;0
travar;0;1;2;0;0
tranquilidade;0;0;3;0;0
terceiro;0;1;2;0;0
taes;0;0;2;1;0
sustentar;2;0;1;0;0
suplente;0;0;0;3;0
subir;0;1;2;0;0
sistema;1;0;2;0;0
silêncio;2;0;1;0;0
sertão;0;1;2;0;0
sequência;2;0;0;0;1
sensibilidade;1;0;2;0;0
seguro;0;0;3;0;0
satisfação;0;1;2;0;0
ronnie;2;0;1;0;0
rondônia;0;1;0;0;2
rivaldo;3;0;0;0;0
rito;3;0;0;0;0
revogar;2;0;1;0;0
retornar;0;0;2;1;0
retirar;0;1;2;0;0
ressaltar;1;1;1;0;0
requerimento;0;2;1;0;0
repetir;2;1;0;0;0
reiterar;0;0;3;0;0
regimento;3;0;0;0;0
referir;1;0;2;0;0
referendar;3;0;0;0;0
recado;2;0;1;0;0
realização;1;0;2;0;0
quantitativo;0;2;1;0;0
quantidade;0;0;3;0;0
qualificado;1;1;1;0;0
proferido;3;0;0;0;0
prevalecer;3;0;0;0;0
presidente;0;1;1;1;0
preocupar;0;2;1;0;0
preocupado;1;0;2;0;0
prender;3;0;0;0;0
posição;2;0;1;0;0
porta;0;0;2;1;0
pet;0;0;3;0;0
período;0;2;1;0;0
perspectiva;0;3;0;0;0
periferia;0;1;2;0;0
pauta;0;0;3;0;0
participar;1;0;2;0;0
orçamentário;0;0;2;1;0
opção;1;1;0;1;0
olho;3;0;0;0;0
novo;0;2;0;1;0
news;1;1;1;0;0
negligência;1;0;2;0;0
natal;1;0;2;0;0
movimentação;1;2;0;0;0
motivo;1;1;1;0;0
morto;2;0;1;0;0
morrer;2;0;1;0;0
morar;0;3;0;0;0
mobilidade;0;2;1;0;0
militar;0;1;2;0;0
metrô;0;3;0;0;0
mercado;0;0;2;1;0
material;2;1;0;0;0
liderar;0;1;1;1;0
levantar;2;1;0;0;0
lessa;2;0;1;0;0
lembrança;0;1;1;1;0
lançamento;0;2;1;0;0
jurídico;3;0;0;0;0
julgamento;2;0;0;1;0
interno;2;1;0;0;0
internacional;3;0;0;0;0
instrumento;1;0;1;1;0
insegurança;0;0;3;0;0
inquérito;3;0;0;0;0
injustiçado;3;0;0;0;0
injustiça;0;0;3;0;0
iniciar;0;0;1;1;1
influenciar;1;0;2;0;0
indústria;0;2;0;1;0
imposto;0;1;2;0;0
impossível;1;1;1;0;0
impedir;1;1;1;0;0
imediato;1;0;2;0;0
imaginar;0;1;2;0;0
imagem;1;0;2;0;0
ilegal;3;0;0;0;0
ideia;2;0;1;0;0
homenagem;0;0;0;3;0
homenagear;2;1;0;0;0
guararapes;0;0;2;1;0
graça;0;0;1;2;0
grato;0;0;0;1;2
generosidade;0;0;0;2;1
gabinete;1;0;2;0;0
futuro;1;0;1;1;0
fundiário;0;3;0;0;0
franco;2;1;0;0;0
flordelis;3;0;0;0;0
fiscalização;0;0;3;0;0
financeiro;0;0;3;0;0
festa;0;0;3;0;0
felicidade;0;2;0;1;0
fazenda;0;1;2;0;0
favorável;3;0;0;0;0
fake;1;1;1;0;0
extensão;0;1;2;0;0
expectativa;1;1;1;0;0
excelente;0;0;1;2;0
exas;2;1;0;0;0
evangélico;0;2;1;0;0
estatuto;2;0;0;1;0
esquerdo;3;0;0;0;0
esquecido;1;0;2;0;0
esclarecimento;3;0;0;0;0
equipamento;0;2;1;0;0
envergonhar;1;1;1;0;0
entregar;1;0;2;0;0
entrega;0;0;3;0;0
empresário;0;0;2;1;0
elucidação;3;0;0;0;0
eleitor;1;1;0;1;0
disposição;0;0;1;2;0
diminuir;1;1;1;0;0
difícil;1;1;1;0;0
destinar;0;0;2;1;0
desrespeitar;0;0;2;1;0
desenvolver;0;1;2;0;0
democrático;3;0;0;0;0
decente;0;1;2;0;0
dado;0;0;3;0;0
código;2;0;1;0;0
cáceres;2;0;0;1;0
cultura;0;1;2;0;0
coração;2;0;0;1;0
convocar;1;1;1;0;0
controlo;0;1;2;0;0
contribuir;0;2;1;0;0
contratar;2;0;1;0;0
continuidade;1;1;1;0;0
contador;0;3;0;0;0
consideração;2;0;1;0;0
consequência;0;2;1;0;0
conhecido;1;0;0;2;0
conduzir;1;2;0;0;0
comunicar;2;0;0;1;0
companheiro;1;1;1;0;0
cometimento;3;0;0;0;0
comercialização;0;0;3;0;0
coerência;2;0;0;1;0
cobrança;1;0;2;0;0
chefe;3;0;0;0;0
censura;1;1;1;0;0
ccjc;3;0;0;0;0
casado;0;1;0;2;0
caos;0;2;1;0;0
básico;0;1;2;0;0
busca;1;0;2;0;0
branco;2;1;0;0;0
botar;2;1;0;0;0
bets;0;0;3;0;0
auto;3;0;0;0;0
aumentar;0;2;1;0;0
atração;0;0;3;0;0
assembleia;0;0;2;1;0
assegurar;2;0;1;0;0
aprofundamento;3;0;0;0;0
apelo;2;0;0;1;0
andar;0;2;1;0;0
amplo;3;0;0;0;0
agressão;0;2;0;1;0
administrar;0;1;2;0;0
acusação;1;1;0;1;0
acudir;0;1;2;0;0
abrir;3;0;0;0;0
